Mes, Año de Año;Dep;Municipio;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2020;Boyacá;El Espino;Poblacion;0;0;0;0;3064,980260948;3064,980260948;0;0;0;0
diciembre 2020;Boyacá;El Espino;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;El Espino;Subsidiado;1844;;0;0;1844;0;0;0;0;1844
diciembre 2020;Boyacá;El Espino;Excepción;49;;0;49;49;0;0;0;0;0
diciembre 2020;Boyacá;El Espino;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;El Espino;Contributivo;262;;262;0;262;0;0;0;0;0
diciembre 2020;Boyacá;Pachavita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Pachavita;Poblacion;0;0;0;0;2449,485252048;2449,485252048;0;0;0;0
diciembre 2020;Boyacá;Pachavita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Pachavita;Subsidiado;1497;;0;0;1497;0;0;0;0;1497
diciembre 2020;Boyacá;Pachavita;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2020;Boyacá;Pachavita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Pachavita;Contributivo;167;;167;0;167;0;0;0;0;0
diciembre 2020;Boyacá;Covarachía;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Covarachía;Poblacion;0;0;0;0;2711,483357869;2711,483357869;0;0;0;0
diciembre 2020;Boyacá;Covarachía;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Covarachía;Subsidiado;2434;;0;0;2434;0;0;0;0;2434
diciembre 2020;Boyacá;Covarachía;Excepción;8;;0;8;8;0;0;0;0;0
diciembre 2020;Boyacá;Covarachía;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Covarachía;Contributivo;146;;146;0;146;0;0;0;0;0
diciembre 2020;Boyacá;Oicatá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Oicatá;Poblacion;0;0;0;0;2900,480994594;2900,480994594;0;0;0;0
diciembre 2020;Boyacá;Oicatá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Oicatá;Subsidiado;1421;;0;0;1421;0;0;0;0;1421
diciembre 2020;Boyacá;Oicatá;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2020;Boyacá;Oicatá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Oicatá;Contributivo;426;;426;0;426;0;0;0;0;0
diciembre 2020;Boyacá;Pesca;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Pesca;Poblacion;0;0;0;0;6753,957358468;6753,957358468;0;0;0;0
diciembre 2020;Boyacá;Pesca;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Pesca;Subsidiado;5366;;0;0;5366;0;0;0;0;5366
diciembre 2020;Boyacá;Pesca;Excepción;36;;0;36;36;0;0;0;0;0
diciembre 2020;Boyacá;Pesca;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Pesca;Contributivo;633;;633;0;633;0;0;0;0;0
diciembre 2020;Boyacá;Chitaraque;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chitaraque;Poblacion;0;0;0;0;5885,464297742;5885,464297742;0;0;0;0
diciembre 2020;Boyacá;Chitaraque;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chitaraque;Subsidiado;4808;;0;0;4808;0;0;0;0;4808
diciembre 2020;Boyacá;Chitaraque;Excepción;48;;0;48;48;0;0;0;0;0
diciembre 2020;Boyacá;Chitaraque;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chitaraque;Contributivo;243;;243;0;243;0;0;0;0;0
diciembre 2020;Boyacá;Duitama;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Duitama;Poblacion;0;0;0;0;127130,164162562;127130,164162562;0;0;0;0
diciembre 2020;Boyacá;Duitama;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Duitama;Subsidiado;46789;;0;0;46789;0;0;0;0;46789
diciembre 2020;Boyacá;Duitama;Excepción;3611;;0;3611;3611;0;0;0;0;0
diciembre 2020;Boyacá;Duitama;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Duitama;Contributivo;80972;;80972;0;80972;0;0;0;0;0
diciembre 2020;Boyacá;Garagoa;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Garagoa;Poblacion;0;0;0;0;18388,379754617;18388,379754617;0;0;0;0
diciembre 2020;Boyacá;Garagoa;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Garagoa;Subsidiado;8442;;0;0;8442;0;0;0;0;8442
diciembre 2020;Boyacá;Garagoa;Excepción;633;;0;633;633;0;0;0;0;0
diciembre 2020;Boyacá;Garagoa;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Garagoa;Contributivo;6638;;6638;0;6638;0;0;0;0;0
diciembre 2020;Boyacá;Jenesano;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Jenesano;Poblacion;0;0;0;0;7363,954100889;7363,954100889;0;0;0;0
diciembre 2020;Boyacá;Jenesano;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Jenesano;Subsidiado;5026;;0;0;5026;0;0;0;0;5026
diciembre 2020;Boyacá;Jenesano;Excepción;23;;0;23;23;0;0;0;0;0
diciembre 2020;Boyacá;Jenesano;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Jenesano;Contributivo;447;;447;0;447;0;0;0;0;0
diciembre 2020;Boyacá;Betéitiva;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Betéitiva;Poblacion;0;0;0;0;1941,987384099;1941,987384099;0;0;0;0
diciembre 2020;Boyacá;Betéitiva;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Betéitiva;Subsidiado;1044;;0;0;1044;0;0;0;0;1044
diciembre 2020;Boyacá;Betéitiva;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2020;Boyacá;Betéitiva;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Betéitiva;Contributivo;294;;294;0;294;0;0;0;0;0
diciembre 2020;Boyacá;Sativasur;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Sativasur;Poblacion;0;0;0;0;1108,992786270;1108,992786270;0;0;0;0
diciembre 2020;Boyacá;Sativasur;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Sativasur;Subsidiado;661;;0;0;661;0;0;0;0;661
diciembre 2020;Boyacá;Sativasur;Excepción;8;;0;8;8;0;0;0;0;0
diciembre 2020;Boyacá;Sativasur;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Sativasur;Contributivo;244;;244;0;244;0;0;0;0;0
diciembre 2020;Boyacá;Santa Sofía;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Santa Sofía;Poblacion;0;0;0;0;3223,479486518;3223,479486518;0;0;0;0
diciembre 2020;Boyacá;Santa Sofía;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Santa Sofía;Subsidiado;1980;;0;0;1980;0;0;0;0;1980
diciembre 2020;Boyacá;Santa Sofía;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2020;Boyacá;Santa Sofía;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Santa Sofía;Contributivo;219;;219;0;219;0;0;0;0;0
diciembre 2020;Boyacá;Tópaga;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tópaga;Poblacion;0;0;0;0;3710,475441234;3710,475441234;0;0;0;0
diciembre 2020;Boyacá;Tópaga;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tópaga;Subsidiado;1903;;0;0;1903;0;0;0;0;1903
diciembre 2020;Boyacá;Tópaga;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2020;Boyacá;Tópaga;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tópaga;Contributivo;821;;821;0;821;0;0;0;0;0
diciembre 2020;Boyacá;Firavitoba;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Firavitoba;Poblacion;0;0;0;0;6826,456035162;6826,456035162;0;0;0;0
diciembre 2020;Boyacá;Firavitoba;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Firavitoba;Subsidiado;3298;;0;0;3298;0;0;0;0;3298
diciembre 2020;Boyacá;Firavitoba;Excepción;2;;0;2;2;0;0;0;0;0
diciembre 2020;Boyacá;Firavitoba;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Firavitoba;Contributivo;1107;;1107;0;1107;0;0;0;0;0
diciembre 2020;Boyacá;Villa De Leyva;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Villa De Leyva;Poblacion;0;0;0;0;17034,388982291;17034,388982291;0;0;0;0
diciembre 2020;Boyacá;Villa De Leyva;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Villa De Leyva;Subsidiado;7975;;0;0;7975;0;0;0;0;7975
diciembre 2020;Boyacá;Villa De Leyva;Excepción;190;;0;190;190;0;0;0;0;0
diciembre 2020;Boyacá;Villa De Leyva;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Villa De Leyva;Contributivo;5482;;5482;0;5482;0;0;0;0;0
diciembre 2020;Boyacá;Chivor;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chivor;Poblacion;0;0;0;0;2534,984023618;2534,984023618;0;0;0;0
diciembre 2020;Boyacá;Chivor;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chivor;Subsidiado;1522;;0;0;1522;0;0;0;0;1522
diciembre 2020;Boyacá;Chivor;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2020;Boyacá;Chivor;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chivor;Contributivo;163;;163;0;163;0;0;0;0;0
diciembre 2020;Boyacá;Tinjacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tinjacá;Poblacion;0;0;0;0;3362,978590476;3362,978590476;0;0;0;0
diciembre 2020;Boyacá;Tinjacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tinjacá;Subsidiado;1996;;0;0;1996;0;0;0;0;1996
diciembre 2020;Boyacá;Tinjacá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2020;Boyacá;Tinjacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tinjacá;Contributivo;270;;270;0;270;0;0;0;0;0
diciembre 2020;Boyacá;Chiscas;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chiscas;Poblacion;0;0;0;0;3900,476637541;3900,476637541;0;0;0;0
diciembre 2020;Boyacá;Chiscas;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chiscas;Subsidiado;2669;;0;0;2669;0;0;0;0;2669
diciembre 2020;Boyacá;Chiscas;Excepción;99;;0;99;99;0;0;0;0;0
diciembre 2020;Boyacá;Chiscas;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Chiscas;Contributivo;254;;254;0;254;0;0;0;0;0
diciembre 2020;Boyacá;Togüí;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Togüí;Poblacion;0;0;0;0;4350,472388144;4350,472388144;0;0;0;0
diciembre 2020;Boyacá;Togüí;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Togüí;Subsidiado;3743;;0;0;3743;0;0;0;0;3743
diciembre 2020;Boyacá;Togüí;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2020;Boyacá;Togüí;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Togüí;Contributivo;211;;211;0;211;0;0;0;0;0
diciembre 2020;Boyacá;Toca;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Toca;Poblacion;0;0;0;0;8924,444408477;8924,444408477;0;0;0;0
diciembre 2020;Boyacá;Toca;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Toca;Subsidiado;6706;;0;0;6706;0;0;0;0;6706
diciembre 2020;Boyacá;Toca;Excepción;62;;0;62;62;0;0;0;0;0
diciembre 2020;Boyacá;Toca;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Toca;Contributivo;1843;;1843;0;1843;0;0;0;0;0
diciembre 2020;Boyacá;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Boyacá;Poblacion;0;0;0;0;5135,968457847;5135,968457847;0;0;0;0
diciembre 2020;Boyacá;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Boyacá;Subsidiado;3775;;0;0;3775;0;0;0;0;3775
diciembre 2020;Boyacá;Boyacá;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2020;Boyacá;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Boyacá;Contributivo;613;;613;0;613;0;0;0;0;0
diciembre 2020;Boyacá;Briceño;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Briceño;Poblacion;0;0;0;0;2170,487042118;2170,487042118;0;0;0;0
diciembre 2020;Boyacá;Briceño;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Briceño;Subsidiado;1686;;0;0;1686;0;0;0;0;1686
diciembre 2020;Boyacá;Briceño;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2020;Boyacá;Briceño;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Briceño;Contributivo;145;;145;0;145;0;0;0;0;0
diciembre 2020;Boyacá;Cómbita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Cómbita;Poblacion;0;0;0;0;13328,411758345;13328,411758345;0;0;0;0
diciembre 2020;Boyacá;Cómbita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Cómbita;Subsidiado;6488;;0;0;6488;0;0;0;0;6488
diciembre 2020;Boyacá;Cómbita;Excepción;51;;0;51;51;0;0;0;0;0
diciembre 2020;Boyacá;Cómbita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Cómbita;Contributivo;1037;;1037;0;1037;0;0;0;0;0
diciembre 2020;Boyacá;Jericó;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Jericó;Poblacion;0;0;0;0;3902,974891029;3902,974891029;0;0;0;0
diciembre 2020;Boyacá;Jericó;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Jericó;Subsidiado;2753;;0;0;2753;0;0;0;0;2753
diciembre 2020;Boyacá;Jericó;Excepción;32;;0;32;32;0;0;0;0;0
diciembre 2020;Boyacá;Jericó;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Jericó;Contributivo;567;;567;0;567;0;0;0;0;0
diciembre 2020;Boyacá;Paya;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Paya;Poblacion;0;0;0;0;2644,482936228;2644,482936228;0;0;0;0
diciembre 2020;Boyacá;Paya;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Paya;Subsidiado;1697;;0;0;1697;0;0;0;0;1697
diciembre 2020;Boyacá;Paya;Excepción;42;;0;42;42;0;0;0;0;0
diciembre 2020;Boyacá;Paya;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Paya;Contributivo;129;;129;0;129;0;0;0;0;0
diciembre 2020;Boyacá;Quípama;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Quípama;Poblacion;0;0;0;0;4999,469371843;4999,469371843;0;0;0;0
diciembre 2020;Boyacá;Quípama;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Quípama;Subsidiado;3624;;0;0;3624;0;0;0;0;3624
diciembre 2020;Boyacá;Quípama;Excepción;80;;0;80;80;0;0;0;0;0
diciembre 2020;Boyacá;Quípama;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Quípama;Contributivo;576;;576;0;576;0;0;0;0;0
diciembre 2020;Boyacá;San José De Pare;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San José De Pare;Poblacion;0;0;0;0;5016,469475637;5016,469475637;0;0;0;0
diciembre 2020;Boyacá;San José De Pare;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San José De Pare;Subsidiado;3996;;0;0;3996;0;0;0;0;3996
diciembre 2020;Boyacá;San José De Pare;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2020;Boyacá;San José De Pare;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San José De Pare;Contributivo;268;;268;0;268;0;0;0;0;0
diciembre 2020;Boyacá;Ciénega;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Ciénega;Poblacion;0;0;0;0;4671,470860446;4671,470860446;0;0;0;0
diciembre 2020;Boyacá;Ciénega;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Ciénega;Subsidiado;3395;;0;0;3395;0;0;0;0;3395
diciembre 2020;Boyacá;Ciénega;Excepción;23;;0;23;23;0;0;0;0;0
diciembre 2020;Boyacá;Ciénega;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Ciénega;Contributivo;291;;291;0;291;0;0;0;0;0
diciembre 2020;Boyacá;Susacón;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Susacón;Poblacion;0;0;0;0;2713,483370135;2713,483370135;0;0;0;0
diciembre 2020;Boyacá;Susacón;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Susacón;Subsidiado;1902;;0;0;1902;0;0;0;0;1902
diciembre 2020;Boyacá;Susacón;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2020;Boyacá;Susacón;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Susacón;Contributivo;153;;153;0;153;0;0;0;0;0
diciembre 2020;Boyacá;San Luis De Gaceno;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San Luis De Gaceno;Poblacion;0;0;0;0;5492,465384506;5492,465384506;0;0;0;0
diciembre 2020;Boyacá;San Luis De Gaceno;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San Luis De Gaceno;Subsidiado;3125;;0;0;3125;0;0;0;0;3125
diciembre 2020;Boyacá;San Luis De Gaceno;Excepción;106;;0;106;106;0;0;0;0;0
diciembre 2020;Boyacá;San Luis De Gaceno;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San Luis De Gaceno;Contributivo;666;;666;0;666;0;0;0;0;0
diciembre 2020;Boyacá;Soatá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Soatá;Poblacion;0;0;0;0;8862,945785685;8862,945785685;0;0;0;0
diciembre 2020;Boyacá;Soatá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Soatá;Subsidiado;5574;;0;0;5574;0;0;0;0;5574
diciembre 2020;Boyacá;Soatá;Excepción;531;;0;531;531;0;0;0;0;0
diciembre 2020;Boyacá;Soatá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Soatá;Contributivo;2923;;2923;0;2923;0;0;0;0;0
diciembre 2020;Boyacá;Tunja;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tunja;Poblacion;0;0;0;0;179914,316784407;179914,316784407;0;0;0;0
diciembre 2020;Boyacá;Tunja;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tunja;Subsidiado;55943;;0;0;55943;0;0;0;0;55943
diciembre 2020;Boyacá;Tunja;Excepción;11639;;0;11639;11639;0;0;0;0;0
diciembre 2020;Boyacá;Tunja;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Tunja;Contributivo;132831;;132831;0;132831;0;0;0;0;0
diciembre 2020;Boyacá;Ramiriquí;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Ramiriquí;Poblacion;0;0;0;0;10111,437682150;10111,437682150;0;0;0;0
diciembre 2020;Boyacá;Ramiriquí;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Ramiriquí;Subsidiado;7254;;0;0;7254;0;0;0;0;7254
diciembre 2020;Boyacá;Ramiriquí;Excepción;153;;0;153;153;0;0;0;0;0
diciembre 2020;Boyacá;Ramiriquí;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Ramiriquí;Contributivo;1602;;1602;0;1602;0;0;0;0;0
diciembre 2020;Boyacá;Gachantivá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Gachantivá;Poblacion;0;0;0;0;2787,982065939;2787,982065939;0;0;0;0
diciembre 2020;Boyacá;Gachantivá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Gachantivá;Subsidiado;2197;;0;0;2197;0;0;0;0;2197
diciembre 2020;Boyacá;Gachantivá;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2020;Boyacá;Gachantivá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Gachantivá;Contributivo;223;;223;0;223;0;0;0;0;0
diciembre 2020;Boyacá;Panqueba;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Panqueba;Poblacion;0;0;0;0;1702,989430384;1702,989430384;0;0;0;0
diciembre 2020;Boyacá;Panqueba;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Panqueba;Subsidiado;1262;;0;0;1262;0;0;0;0;1262
diciembre 2020;Boyacá;Panqueba;Excepción;27;;0;27;27;0;0;0;0;0
diciembre 2020;Boyacá;Panqueba;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Panqueba;Contributivo;163;;163;0;163;0;0;0;0;0
diciembre 2020;Boyacá;Cubará;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Cubará;Poblacion;0;0;0;0;10788,929511309;10788,929511309;0;0;0;0
diciembre 2020;Boyacá;Cubará;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Cubará;Subsidiado;7646;;0;0;7646;0;0;0;0;7646
diciembre 2020;Boyacá;Cubará;Excepción;131;;0;131;131;0;0;0;0;0
diciembre 2020;Boyacá;Cubará;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Cubará;Contributivo;855;;855;0;855;0;0;0;0;0
diciembre 2020;Boyacá;Sotaquirá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Sotaquirá;Poblacion;0;0;0;0;8334,447792146;8334,447792146;0;0;0;0
diciembre 2020;Boyacá;Sotaquirá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Sotaquirá;Subsidiado;4295;;0;0;4295;0;0;0;0;4295
diciembre 2020;Boyacá;Sotaquirá;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2020;Boyacá;Sotaquirá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Sotaquirá;Contributivo;1417;;1417;0;1417;0;0;0;0;0
diciembre 2020;Boyacá;Belén;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Belén;Poblacion;0;0;0;0;7558,453545534;7558,453545534;0;0;0;0
diciembre 2020;Boyacá;Belén;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Belén;Subsidiado;4857;;0;0;4857;0;0;0;0;4857
diciembre 2020;Boyacá;Belén;Excepción;119;;0;119;119;0;0;0;0;0
diciembre 2020;Boyacá;Belén;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Belén;Contributivo;1413;;1413;0;1413;0;0;0;0;0
diciembre 2020;Boyacá;San Eduardo;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San Eduardo;Poblacion;0;0;0;0;1665,989195643;1665,989195643;0;0;0;0
diciembre 2020;Boyacá;San Eduardo;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San Eduardo;Subsidiado;1280;;0;0;1280;0;0;0;0;1280
diciembre 2020;Boyacá;San Eduardo;Excepción;31;;0;31;31;0;0;0;0;0
diciembre 2020;Boyacá;San Eduardo;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;San Eduardo;Contributivo;130;;130;0;130;0;0;0;0;0
