Mes, Año de Año;Dep;Municipio;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2018;Boyacá;Mongua;Contributivo;667;;667;0;667;0;0;0;0;0
diciembre 2018;Boyacá;Mongua;Subsidiado;2648;;0;0;2648;0;0;0;0;2648
diciembre 2018;Boyacá;Mongua;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Mongua;Poblacion;0;0;0;0;4547;4547;0;0;0;0
diciembre 2018;Boyacá;Mongua;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Mongua;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Pablo De Borbur;Excepción;61;;0;61;61;0;0;0;0;0
diciembre 2018;Boyacá;San Pablo De Borbur;Contributivo;304;;304;0;304;0;0;0;0;0
diciembre 2018;Boyacá;San Pablo De Borbur;Subsidiado;4662;;0;0;4662;0;0;0;0;4662
diciembre 2018;Boyacá;San Pablo De Borbur;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Pablo De Borbur;Poblacion;0;0;0;0;10382;10382;0;0;0;0
diciembre 2018;Boyacá;San Pablo De Borbur;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Pablo De Borbur;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Samacá;Excepción;98;;0;98;98;0;0;0;0;0
diciembre 2018;Boyacá;Samacá;Contributivo;10292;;10292;0;10292;0;0;0;0;0
diciembre 2018;Boyacá;Samacá;Subsidiado;9408;;0;0;9408;0;0;0;0;9408
diciembre 2018;Boyacá;Samacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Samacá;Poblacion;0;0;0;0;20546,000000000;20546,000000000;0;0;0;0
diciembre 2018;Boyacá;Samacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Samacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Caldas;Excepción;27;;0;27;27;0;0;0;0;0
diciembre 2018;Boyacá;Caldas;Contributivo;138;;138;0;138;0;0;0;0;0
diciembre 2018;Boyacá;Caldas;Subsidiado;2274;;0;0;2274;0;0;0;0;2274
diciembre 2018;Boyacá;Caldas;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Caldas;Poblacion;0;0;0;0;3511;3511;0;0;0;0
diciembre 2018;Boyacá;Caldas;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Caldas;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tibasosa;Excepción;33;;0;33;33;0;0;0;0;0
diciembre 2018;Boyacá;Tibasosa;Contributivo;1871;;1871;0;1871;0;0;0;0;0
diciembre 2018;Boyacá;Tibasosa;Subsidiado;5292;;0;0;5292;0;0;0;0;5292
diciembre 2018;Boyacá;Tibasosa;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tibasosa;Poblacion;0;0;0;0;14470;14470;0;0;0;0
diciembre 2018;Boyacá;Tibasosa;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tibasosa;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Paz De Río;Excepción;72;;0;72;72;0;0;0;0;0
diciembre 2018;Boyacá;Paz De Río;Contributivo;1712;;1712;0;1712;0;0;0;0;0
diciembre 2018;Boyacá;Paz De Río;Subsidiado;1545;;0;0;1545;0;0;0;0;1545
diciembre 2018;Boyacá;Paz De Río;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Paz De Río;Poblacion;0;0;0;0;4503;4503;0;0;0;0
diciembre 2018;Boyacá;Paz De Río;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Paz De Río;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San José De Pare;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2018;Boyacá;San José De Pare;Contributivo;139;;139;0;139;0;0;0;0;0
diciembre 2018;Boyacá;San José De Pare;Subsidiado;3944;;0;0;3944;0;0;0;0;3944
diciembre 2018;Boyacá;San José De Pare;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San José De Pare;Poblacion;0;0;0;0;5025,000000000;5025,000000000;0;0;0;0
diciembre 2018;Boyacá;San José De Pare;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San José De Pare;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cucaita;Excepción;11;;0;11;11;0;0;0;0;0
diciembre 2018;Boyacá;Cucaita;Contributivo;324;;324;0;324;0;0;0;0;0
diciembre 2018;Boyacá;Cucaita;Subsidiado;2942;;0;0;2942;0;0;0;0;2942
diciembre 2018;Boyacá;Cucaita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cucaita;Poblacion;0;0;0;0;4691,000000000;4691,000000000;0;0;0;0
diciembre 2018;Boyacá;Cucaita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cucaita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Aquitania;Excepción;105;;0;105;105;0;0;0;0;0
diciembre 2018;Boyacá;Aquitania;Contributivo;805;;805;0;805;0;0;0;0;0
diciembre 2018;Boyacá;Aquitania;Subsidiado;13329;;0;0;13329;0;0;0;0;13329
diciembre 2018;Boyacá;Aquitania;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Aquitania;Poblacion;0;0;0;0;14675;14675;0;0;0;0
diciembre 2018;Boyacá;Aquitania;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Aquitania;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chinavita;Excepción;21;;0;21;21;0;0;0;0;0
diciembre 2018;Boyacá;Chinavita;Contributivo;167;;167;0;167;0;0;0;0;0
diciembre 2018;Boyacá;Chinavita;Subsidiado;2087;;0;0;2087;0;0;0;0;2087
diciembre 2018;Boyacá;Chinavita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chinavita;Poblacion;0;0;0;0;3437;3437;0;0;0;0
diciembre 2018;Boyacá;Chinavita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chinavita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Rondón;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2018;Boyacá;Rondón;Contributivo;123;;123;0;123;0;0;0;0;0
diciembre 2018;Boyacá;Rondón;Subsidiado;1880;;0;0;1880;0;0;0;0;1880
diciembre 2018;Boyacá;Rondón;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Rondón;Poblacion;0;0;0;0;2767;2767;0;0;0;0
diciembre 2018;Boyacá;Rondón;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Rondón;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Firavitoba;Excepción;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Firavitoba;Contributivo;1026;;1026;0;1026;0;0;0;0;0
diciembre 2018;Boyacá;Firavitoba;Subsidiado;3512;;0;0;3512;0;0;0;0;3512
diciembre 2018;Boyacá;Firavitoba;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Firavitoba;Poblacion;0;0;0;0;5774,000000000;5774,000000000;0;0;0;0
diciembre 2018;Boyacá;Firavitoba;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Firavitoba;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Socha;Excepción;200;;0;200;200;0;0;0;0;0
diciembre 2018;Boyacá;Socha;Contributivo;3983;;3983;0;3983;0;0;0;0;0
diciembre 2018;Boyacá;Socha;Subsidiado;3088;;0;0;3088;0;0;0;0;3088
diciembre 2018;Boyacá;Socha;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Socha;Poblacion;0;0;0;0;6973;6973;0;0;0;0
diciembre 2018;Boyacá;Socha;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Socha;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Otanche;Excepción;109;;0;109;109;0;0;0;0;0
diciembre 2018;Boyacá;Otanche;Contributivo;1165;;1165;0;1165;0;0;0;0;0
diciembre 2018;Boyacá;Otanche;Subsidiado;5606;;0;0;5606;0;0;0;0;5606
diciembre 2018;Boyacá;Otanche;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Otanche;Poblacion;0;0;0;0;10689;10689;0;0;0;0
diciembre 2018;Boyacá;Otanche;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Otanche;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;El Cocuy;Excepción;106;;0;106;106;0;0;0;0;0
diciembre 2018;Boyacá;El Cocuy;Contributivo;541;;541;0;541;0;0;0;0;0
diciembre 2018;Boyacá;El Cocuy;Subsidiado;3323;;0;0;3323;0;0;0;0;3323
diciembre 2018;Boyacá;El Cocuy;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;El Cocuy;Poblacion;0;0;0;0;5122,000000000;5122,000000000;0;0;0;0
diciembre 2018;Boyacá;El Cocuy;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;El Cocuy;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santa Sofía;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2018;Boyacá;Santa Sofía;Contributivo;192;;192;0;192;0;0;0;0;0
diciembre 2018;Boyacá;Santa Sofía;Subsidiado;1998;;0;0;1998;0;0;0;0;1998
diciembre 2018;Boyacá;Santa Sofía;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santa Sofía;Poblacion;0;0;0;0;2585;2585;0;0;0;0
diciembre 2018;Boyacá;Santa Sofía;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santa Sofía;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Villa De Leyva;Excepción;199;;0;199;199;0;0;0;0;0
diciembre 2018;Boyacá;Villa De Leyva;Contributivo;5813;;5813;0;5813;0;0;0;0;0
diciembre 2018;Boyacá;Villa De Leyva;Subsidiado;7223;;0;0;7223;0;0;0;0;7223
diciembre 2018;Boyacá;Villa De Leyva;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Villa De Leyva;Poblacion;0;0;0;0;18050,000000000;18050,000000000;0;0;0;0
diciembre 2018;Boyacá;Villa De Leyva;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Villa De Leyva;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Nobsa;Excepción;1;;0;1;1;0;0;0;0;0
diciembre 2018;Boyacá;Nobsa;Contributivo;3932;;3932;0;3932;0;0;0;0;0
diciembre 2018;Boyacá;Nobsa;Subsidiado;5223;;0;0;5223;0;0;0;0;5223
diciembre 2018;Boyacá;Nobsa;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Nobsa;Poblacion;0;0;0;0;16526,000000000;16526,000000000;0;0;0;0
diciembre 2018;Boyacá;Nobsa;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Nobsa;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tibaná;Excepción;65;;0;65;65;0;0;0;0;0
diciembre 2018;Boyacá;Tibaná;Contributivo;336;;336;0;336;0;0;0;0;0
diciembre 2018;Boyacá;Tibaná;Subsidiado;6552;;0;0;6552;0;0;0;0;6552
diciembre 2018;Boyacá;Tibaná;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tibaná;Poblacion;0;0;0;0;9023,000000000;9023,000000000;0;0;0;0
diciembre 2018;Boyacá;Tibaná;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tibaná;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cubará;Excepción;132;;0;132;132;0;0;0;0;0
diciembre 2018;Boyacá;Cubará;Contributivo;533;;533;0;533;0;0;0;0;0
diciembre 2018;Boyacá;Cubará;Subsidiado;7332;;0;0;7332;0;0;0;0;7332
diciembre 2018;Boyacá;Cubará;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cubará;Poblacion;0;0;0;0;6739;6739;0;0;0;0
diciembre 2018;Boyacá;Cubará;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cubará;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Oicatá;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2018;Boyacá;Oicatá;Contributivo;341;;341;0;341;0;0;0;0;0
diciembre 2018;Boyacá;Oicatá;Subsidiado;1442;;0;0;1442;0;0;0;0;1442
diciembre 2018;Boyacá;Oicatá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Oicatá;Poblacion;0;0;0;0;2836;2836;0;0;0;0
diciembre 2018;Boyacá;Oicatá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Oicatá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Eduardo;Excepción;35;;0;35;35;0;0;0;0;0
diciembre 2018;Boyacá;San Eduardo;Contributivo;93;;93;0;93;0;0;0;0;0
diciembre 2018;Boyacá;San Eduardo;Subsidiado;1269;;0;0;1269;0;0;0;0;1269
diciembre 2018;Boyacá;San Eduardo;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Eduardo;Poblacion;0;0;0;0;1853;1853;0;0;0;0
diciembre 2018;Boyacá;San Eduardo;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Eduardo;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Pisba;Excepción;32;;0;32;32;0;0;0;0;0
diciembre 2018;Boyacá;Pisba;Contributivo;91;;91;0;91;0;0;0;0;0
diciembre 2018;Boyacá;Pisba;Subsidiado;1330;;0;0;1330;0;0;0;0;1330
diciembre 2018;Boyacá;Pisba;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Pisba;Poblacion;0;0;0;0;1287;1287;0;0;0;0
diciembre 2018;Boyacá;Pisba;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Pisba;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chivatá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2018;Boyacá;Chivatá;Contributivo;296;;296;0;296;0;0;0;0;0
diciembre 2018;Boyacá;Chivatá;Subsidiado;1755;;0;0;1755;0;0;0;0;1755
diciembre 2018;Boyacá;Chivatá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chivatá;Poblacion;0;0;0;0;6579;6579;0;0;0;0
diciembre 2018;Boyacá;Chivatá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chivatá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Siachoque;Excepción;27;;0;27;27;0;0;0;0;0
diciembre 2018;Boyacá;Siachoque;Contributivo;374;;374;0;374;0;0;0;0;0
diciembre 2018;Boyacá;Siachoque;Subsidiado;5931;;0;0;5931;0;0;0;0;5931
diciembre 2018;Boyacá;Siachoque;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Siachoque;Poblacion;0;0;0;0;8972,000000000;8972,000000000;0;0;0;0
diciembre 2018;Boyacá;Siachoque;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Siachoque;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Monguí;Excepción;34;;0;34;34;0;0;0;0;0
diciembre 2018;Boyacá;Monguí;Contributivo;805;;805;0;805;0;0;0;0;0
diciembre 2018;Boyacá;Monguí;Subsidiado;2518;;0;0;2518;0;0;0;0;2518
diciembre 2018;Boyacá;Monguí;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Monguí;Poblacion;0;0;0;0;4983;4983;0;0;0;0
diciembre 2018;Boyacá;Monguí;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Monguí;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Guateque;Excepción;470;;0;470;470;0;0;0;0;0
diciembre 2018;Boyacá;Guateque;Contributivo;3980;;3980;0;3980;0;0;0;0;0
diciembre 2018;Boyacá;Guateque;Subsidiado;4572;;0;0;4572;0;0;0;0;4572
diciembre 2018;Boyacá;Guateque;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Guateque;Poblacion;0;0;0;0;9411;9411;0;0;0;0
diciembre 2018;Boyacá;Guateque;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Guateque;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Soatá;Excepción;542;;0;542;542;0;0;0;0;0
diciembre 2018;Boyacá;Soatá;Contributivo;3085;;3085;0;3085;0;0;0;0;0
diciembre 2018;Boyacá;Soatá;Subsidiado;5399;;0;0;5399;0;0;0;0;5399
diciembre 2018;Boyacá;Soatá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Soatá;Poblacion;0;0;0;0;6713,000000000;6713,000000000;0;0;0;0
diciembre 2018;Boyacá;Soatá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Soatá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Jericó;Excepción;36;;0;36;36;0;0;0;0;0
diciembre 2018;Boyacá;Jericó;Contributivo;517;;517;0;517;0;0;0;0;0
diciembre 2018;Boyacá;Jericó;Subsidiado;2689;;0;0;2689;0;0;0;0;2689
diciembre 2018;Boyacá;Jericó;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Jericó;Poblacion;0;0;0;0;3814;3814;0;0;0;0
diciembre 2018;Boyacá;Jericó;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Jericó;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;El Espino;Excepción;50;;0;50;50;0;0;0;0;0
diciembre 2018;Boyacá;El Espino;Contributivo;201;;201;0;201;0;0;0;0;0
diciembre 2018;Boyacá;El Espino;Subsidiado;1870;;0;0;1870;0;0;0;0;1870
diciembre 2018;Boyacá;El Espino;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;El Espino;Poblacion;0;0;0;0;4221;4221;0;0;0;0
diciembre 2018;Boyacá;El Espino;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;El Espino;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Paipa;Excepción;249;;0;249;249;0;0;0;0;0
diciembre 2018;Boyacá;Paipa;Contributivo;16543;;16543;0;16543;0;0;0;0;0
diciembre 2018;Boyacá;Paipa;Subsidiado;14754;;0;0;14754;0;0;0;0;14754
diciembre 2018;Boyacá;Paipa;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Paipa;Poblacion;0;0;0;0;31582,000000000;31582,000000000;0;0;0;0
diciembre 2018;Boyacá;Paipa;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Paipa;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tipacoque;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2018;Boyacá;Tipacoque;Contributivo;228;;228;0;228;0;0;0;0;0
diciembre 2018;Boyacá;Tipacoque;Subsidiado;2800;;0;0;2800;0;0;0;0;2800
diciembre 2018;Boyacá;Tipacoque;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tipacoque;Poblacion;0;0;0;0;3041,000000000;3041,000000000;0;0;0;0
diciembre 2018;Boyacá;Tipacoque;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tipacoque;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Labranzagrande;Excepción;61;;0;61;61;0;0;0;0;0
diciembre 2018;Boyacá;Labranzagrande;Contributivo;190;;190;0;190;0;0;0;0;0
diciembre 2018;Boyacá;Labranzagrande;Subsidiado;2727;;0;0;2727;0;0;0;0;2727
diciembre 2018;Boyacá;Labranzagrande;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Labranzagrande;Poblacion;0;0;0;0;5002,000000000;5002,000000000;0;0;0;0
diciembre 2018;Boyacá;Labranzagrande;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Labranzagrande;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Corrales;Excepción;10;;0;10;10;0;0;0;0;0
diciembre 2018;Boyacá;Corrales;Contributivo;627;;627;0;627;0;0;0;0;0
diciembre 2018;Boyacá;Corrales;Subsidiado;1066;;0;0;1066;0;0;0;0;1066
diciembre 2018;Boyacá;Corrales;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Corrales;Poblacion;0;0;0;0;2207;2207;0;0;0;0
diciembre 2018;Boyacá;Corrales;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Corrales;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tota;Excepción;10;;0;10;10;0;0;0;0;0
diciembre 2018;Boyacá;Tota;Contributivo;192;;192;0;192;0;0;0;0;0
diciembre 2018;Boyacá;Tota;Subsidiado;4202;;0;0;4202;0;0;0;0;4202
diciembre 2018;Boyacá;Tota;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tota;Poblacion;0;0;0;0;5267,000000000;5267,000000000;0;0;0;0
diciembre 2018;Boyacá;Tota;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tota;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Floresta;Excepción;25;;0;25;25;0;0;0;0;0
diciembre 2018;Boyacá;Floresta;Contributivo;353;;353;0;353;0;0;0;0;0
diciembre 2018;Boyacá;Floresta;Subsidiado;2436;;0;0;2436;0;0;0;0;2436
diciembre 2018;Boyacá;Floresta;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Floresta;Poblacion;0;0;0;0;4383;4383;0;0;0;0
diciembre 2018;Boyacá;Floresta;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Floresta;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Boavita;Excepción;153;;0;153;153;0;0;0;0;0
diciembre 2018;Boyacá;Boavita;Contributivo;895;;895;0;895;0;0;0;0;0
diciembre 2018;Boyacá;Boavita;Subsidiado;3817;;0;0;3817;0;0;0;0;3817
diciembre 2018;Boyacá;Boavita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Boavita;Poblacion;0;0;0;0;6608;6608;0;0;0;0
diciembre 2018;Boyacá;Boavita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Boavita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Sutamarchán;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2018;Boyacá;Sutamarchán;Contributivo;525;;525;0;525;0;0;0;0;0
diciembre 2018;Boyacá;Sutamarchán;Subsidiado;4508;;0;0;4508;0;0;0;0;4508
diciembre 2018;Boyacá;Sutamarchán;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Sutamarchán;Poblacion;0;0;0;0;5833;5833;0;0;0;0
diciembre 2018;Boyacá;Sutamarchán;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Sutamarchán;PPNA;0;;0;0;0;0;0;0;0;0
