Anio;Codigo Dep;Nombre Dep;Codigo Mun;Municipio;Mes;Cantidad Muestras;Promedio Parametros;Promedio;Nivel de Riesgo;Cantidad Muestras Urbanas;Promedio Parametros Urbano;Promedio IRCA Urbano;Nivel Riesgo Urbano;Cantidad Muestras Rural;Promedio Parametros Rural;Promedio IRCA Rural;Nivel Riesgo Rural;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;FEBRERO;1;8;20,4968;Riesgo Medio;1;8;20,4968;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;MARZO;1;13;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;ABRIL;1;11;25,7668;Riesgo Medio;1;11;25,7668;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;MAYO;1;8;18,6335;Riesgo Medio;1;8;18,6335;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;JUNIO;1;10;0;Sin Riesgo;1;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;JULIO;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;AGOSTO;2;10;0;Sin Riesgo;2;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;SEPTIEMBRE;1;9;0;Sin Riesgo;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;OCTUBRE;1;15;18,2926;Riesgo Medio;1;15;18,2926;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;NOVIEMBRE;1;13;25,4545;Riesgo Medio;1;13;25,4545;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25518;PAIME;DICIEMBRE;1;13;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;ENERO;1;11;0;Sin Riesgo;;;;;1;11;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;FEBRERO;1;9;0;Sin Riesgo;;;;;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;MARZO;1;10;18,1818;Riesgo Medio;;;;;1;10;18,1818;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;ABRIL;1;10;0;Sin Riesgo;1;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;MAYO;1;10;3,6144;Sin Riesgo;;;;;1;10;3,6144;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;JUNIO;1;12;0;Sin Riesgo;;;;;1;12;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;JULIO;1;13;0;Sin Riesgo;;;;;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;AGOSTO;2;12;1,8405;Sin Riesgo;;;;;2;14;1,8405;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;SEPTIEMBRE;1;12;1,1976;Sin Riesgo;;;;;1;12;1,1976;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;OCTUBRE;1;15;0;Sin Riesgo;;;;;1;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;NOVIEMBRE;1;9;0;Sin Riesgo;;;;;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25524;PANDI;DICIEMBRE;1;12;1,1976;Sin Riesgo;;;;;1;12;1,1976;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;ENERO;1;10;0;Sin Riesgo;;;;;1;12;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;FEBRERO;1;8;22,3602;Riesgo Medio;1;8;22,3602;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;MARZO;1;18;0;Sin Riesgo;;;;;1;18;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;ABRIL;1;11;0;Sin Riesgo;;;;;1;11;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;MAYO;1;8;0;Sin Riesgo;;;;;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;JUNIO;1;10;1,2121;Sin Riesgo;;;;;1;10;1,2121;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;JULIO;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;AGOSTO;1;9;0;Sin Riesgo;;;;;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;SEPTIEMBRE;1;9;0;Sin Riesgo;;;;;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;OCTUBRE;2;14;0;Sin Riesgo;2;14;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;NOVIEMBRE;1;15;0;Sin Riesgo;1;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25524;PANDI;DICIEMBRE;1;13;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;ENERO;1;11;0;Sin Riesgo;1;11;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;FEBRERO;1;9;0;Sin Riesgo;;;;;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;MARZO;1;10;0;Sin Riesgo;1;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;MAYO;1;10;0;Sin Riesgo;1;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;JUNIO;1;12;0;Sin Riesgo;1;12;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;JULIO;1;13;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;AGOSTO;1;10;18,4049;Riesgo Medio;1;10;18,4049;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;SEPTIEMBRE;3;16;5,988;Riesgo Bajo;3;16;5,988;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;OCTUBRE;1;15;0;Sin Riesgo;1;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;NOVIEMBRE;1;9;25,6097;Riesgo Medio;1;9;25,6097;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25530;PARATEBUENO;DICIEMBRE;1;12;17,964;Riesgo Medio;1;12;17,964;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;ENERO;1;10;18,1818;Riesgo Medio;1;10;18,1818;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;FEBRERO;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;MARZO;1;13;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;MAYO;1;12;18,1818;Riesgo Medio;1;12;18,1818;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;JUNIO;1;10;0;Sin Riesgo;1;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;AGOSTO;1;8;24,3902;Riesgo Medio;1;8;24,3902;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;SEPTIEMBRE;1;9;20,1342;Riesgo Medio;1;9;20,1342;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;NOVIEMBRE;1;2;0;Sin Riesgo;1;2;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25530;PARATEBUENO;DICIEMBRE;1;13;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;ENERO;1;11;0;Sin Riesgo;1;11;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;FEBRERO;1;9;0;Sin Riesgo;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;ABRIL;1;10;18,6335;Riesgo Medio;1;10;18,6335;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;MAYO;1;10;0;Sin Riesgo;1;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;JUNIO;1;12;17,964;Riesgo Medio;1;12;17,964;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;JULIO;1;13;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;AGOSTO;2;20;27,6074;Riesgo Medio;1;10;18,4049;Riesgo Medio;1;10;36,8098;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;SEPTIEMBRE;4;17;4,8387;Sin Riesgo;3;15;6,4516;Riesgo Bajo;1;4;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;OCTUBRE;2;39;18,0723;Riesgo Medio;2;26;0;Sin Riesgo;1;13;36,1445;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;NOVIEMBRE;3;13;0;Sin Riesgo;2;11;0;Sin Riesgo;1;4;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25535;PASCA;DICIEMBRE;2;24;46,1078;Riesgo Alto;1;12;0;Sin Riesgo;1;12;92,2155;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;ENERO;1;10;0;Sin Riesgo;1;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;FEBRERO;1;8;3,7267;Sin Riesgo;1;8;3,7267;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;MARZO;1;13;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;ABRIL;1;11;0;Sin Riesgo;1;11;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;MAYO;2;16;24,2236;Riesgo Medio;1;8;3,7267;Sin Riesgo;1;8;44,7204;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;JUNIO;2;22;45,509;Riesgo Alto;1;10;0;Sin Riesgo;1;12;91,0179;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;JULIO;2;10;0;Sin Riesgo;2;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;AGOSTO;2;18;0;Sin Riesgo;1;9;0;Sin Riesgo;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;SEPTIEMBRE;1;9;0;Sin Riesgo;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;OCTUBRE;2;26;0;Sin Riesgo;1;12;0;Sin Riesgo;1;14;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;NOVIEMBRE;2;28;9,0909;Riesgo Bajo;1;13;0;Sin Riesgo;1;15;18,1818;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25535;PASCA;DICIEMBRE;2;28;0;Sin Riesgo;1;15;0;Sin Riesgo;1;13;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;ENERO;1;11;0;Sin Riesgo;1;11;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;FEBRERO;1;9;0;Sin Riesgo;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;MARZO;1;10;1,2121;Sin Riesgo;1;10;1,2121;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;ABRIL;1;10;18,6335;Riesgo Medio;1;10;18,6335;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;MAYO;1;10;0;Sin Riesgo;1;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;JUNIO;1;12;1,1976;Sin Riesgo;1;12;1,1976;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;AGOSTO;1;9;0;Sin Riesgo;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;SEPTIEMBRE;1;14;1,1976;Sin Riesgo;1;14;1,1976;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;OCTUBRE;2;27;0;Sin Riesgo;2;27;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;NOVIEMBRE;2;20;0;Sin Riesgo;2;20;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;25;CUNDINAMARCA;25572;PUERTO SALGAR;DICIEMBRE;1;12;19,1616;Riesgo Medio;1;12;19,1616;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;CUNDINAMARCA;25572;PUERTO SALGAR;ENERO;1;10;1,2121;Sin Riesgo;1;10;1,2121;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
