Mes, Año de Año;Dep;Municipio;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2021;Boyacá;Tipacoque;Contributivo;310;;310;0;310;0;0;0;0;0
diciembre 2021;Boyacá;Sotaquirá;Subsidiado;4164;;0;0;4164;0;0;0;0;4164
diciembre 2021;Boyacá;Sotaquirá;Sisben I;0;;0;0;22;0;0;22;0;0
diciembre 2021;Boyacá;Sotaquirá;Sisben II;0;;0;0;7;0;0;0;7;0
diciembre 2021;Boyacá;Sotaquirá;Poblacion;0;0;0;0;8390,458151972;8390,458151972;0;0;0;0
diciembre 2021;Boyacá;Sotaquirá;PPNA;0;;0;0;550;0;550;0;0;0
diciembre 2021;Boyacá;Sotaquirá;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2021;Boyacá;Sotaquirá;Contributivo;1520;;1520;0;1520;0;0;0;0;0
diciembre 2021;Boyacá;Motavita;Subsidiado;3762;;0;0;3762;0;0;0;0;3762
diciembre 2021;Boyacá;Motavita;Sisben I;0;;0;0;9;0;0;9;0;0
diciembre 2021;Boyacá;Motavita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Motavita;Poblacion;0;0;0;0;5762,470303611;5762,470303611;0;0;0;0
diciembre 2021;Boyacá;Motavita;PPNA;0;;0;0;420;0;420;0;0;0
diciembre 2021;Boyacá;Motavita;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2021;Boyacá;Motavita;Contributivo;634;;634;0;634;0;0;0;0;0
diciembre 2021;Boyacá;Berbeo;Subsidiado;1179;;0;0;1179;0;0;0;0;1179
diciembre 2021;Boyacá;Berbeo;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Berbeo;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Berbeo;Poblacion;0;0;0;0;1597,992177703;1597,992177703;0;0;0;0
diciembre 2021;Boyacá;Berbeo;PPNA;0;;0;0;74;0;74;0;0;0
diciembre 2021;Boyacá;Berbeo;Excepción;14;;0;14;14;0;0;0;0;0
diciembre 2021;Boyacá;Berbeo;Contributivo;115;;115;0;115;0;0;0;0;0
diciembre 2021;Boyacá;Jericó;Subsidiado;2740;;0;0;2740;0;0;0;0;2740
diciembre 2021;Boyacá;Jericó;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Jericó;Sisben II;0;;0;0;3;0;0;0;3;0
diciembre 2021;Boyacá;Jericó;Poblacion;0;0;0;0;3928,981674684;3928,981674684;0;0;0;0
diciembre 2021;Boyacá;Jericó;PPNA;0;;0;0;59;0;59;0;0;0
diciembre 2021;Boyacá;Jericó;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2021;Boyacá;Jericó;Contributivo;702;;702;0;702;0;0;0;0;0
diciembre 2021;Boyacá;Gachantivá;Subsidiado;2226;;0;0;2226;0;0;0;0;2226
diciembre 2021;Boyacá;Gachantivá;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Gachantivá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Gachantivá;Poblacion;0;0;0;0;2806,487128066;2806,487128066;0;0;0;0
diciembre 2021;Boyacá;Gachantivá;PPNA;0;;0;0;231;0;231;0;0;0
diciembre 2021;Boyacá;Gachantivá;Excepción;14;;0;14;14;0;0;0;0;0
diciembre 2021;Boyacá;Gachantivá;Contributivo;211;;211;0;211;0;0;0;0;0
diciembre 2021;Boyacá;Almeida;Subsidiado;1115;;0;0;1115;0;0;0;0;1115
diciembre 2021;Boyacá;Almeida;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;Almeida;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Almeida;Poblacion;0;0;0;0;1825,491714580;1825,491714580;0;0;0;0
diciembre 2021;Boyacá;Almeida;PPNA;0;;0;0;218;0;218;0;0;0
diciembre 2021;Boyacá;Almeida;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2021;Boyacá;Almeida;Contributivo;180;;180;0;180;0;0;0;0;0
diciembre 2021;Boyacá;Cuítiva;Subsidiado;1218;;0;0;1218;0;0;0;0;1218
diciembre 2021;Boyacá;Cuítiva;Sisben I;0;;0;0;3;0;0;3;0;0
diciembre 2021;Boyacá;Cuítiva;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Cuítiva;Poblacion;0;0;0;0;1828,491728174;1828,491728174;0;0;0;0
diciembre 2021;Boyacá;Cuítiva;PPNA;0;;0;0;88;0;88;0;0;0
diciembre 2021;Boyacá;Cuítiva;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2021;Boyacá;Cuítiva;Contributivo;165;;165;0;165;0;0;0;0;0
diciembre 2021;Boyacá;Cómbita;Subsidiado;6443;;0;0;6443;0;0;0;0;6443
diciembre 2021;Boyacá;Cómbita;Sisben I;0;;0;0;15;0;0;15;0;0
diciembre 2021;Boyacá;Cómbita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Cómbita;Poblacion;0;0;0;0;13418,934272139;13418,934272139;0;0;0;0
diciembre 2021;Boyacá;Cómbita;PPNA;0;;0;0;657;0;657;0;0;0
diciembre 2021;Boyacá;Cómbita;Excepción;56;;0;56;56;0;0;0;0;0
diciembre 2021;Boyacá;Cómbita;Contributivo;987;;987;0;987;0;0;0;0;0
diciembre 2021;Boyacá;Sáchica;Subsidiado;3851;;0;0;3851;0;0;0;0;3851
diciembre 2021;Boyacá;Sáchica;Sisben I;0;;0;0;8;0;0;8;0;0
diciembre 2021;Boyacá;Sáchica;Sisben II;0;;0;0;7;0;0;0;7;0
diciembre 2021;Boyacá;Sáchica;Poblacion;0;0;0;0;5736,470169015;5736,470169015;0;0;0;0
diciembre 2021;Boyacá;Sáchica;PPNA;0;;0;0;409;0;409;0;0;0
diciembre 2021;Boyacá;Sáchica;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2021;Boyacá;Sáchica;Contributivo;475;;475;0;475;0;0;0;0;0
diciembre 2021;Boyacá;Güicán;Subsidiado;3647;;0;0;3647;0;0;0;0;3647
diciembre 2021;Boyacá;Güicán;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Güicán;Sisben II;0;;0;0;10;0;0;0;10;0
diciembre 2021;Boyacá;Güicán;Poblacion;0;0;0;0;4344,977445281;4344,977445281;0;0;0;0
diciembre 2021;Boyacá;Güicán;PPNA;0;;0;0;232;0;232;0;0;0
diciembre 2021;Boyacá;Güicán;Excepción;161;;0;161;161;0;0;0;0;0
diciembre 2021;Boyacá;Güicán;Contributivo;477;;477;0;477;0;0;0;0;0
diciembre 2021;Boyacá;Pesca;Subsidiado;5326;;0;0;5326;0;0;0;0;5326
diciembre 2021;Boyacá;Pesca;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Pesca;Sisben II;0;;0;0;18;0;0;0;18;0
diciembre 2021;Boyacá;Pesca;Poblacion;0;0;0;0;6799,466008445;6799,466008445;0;0;0;0
diciembre 2021;Boyacá;Pesca;PPNA;0;;0;0;727;0;727;0;0;0
diciembre 2021;Boyacá;Pesca;Excepción;36;;0;36;36;0;0;0;0;0
diciembre 2021;Boyacá;Pesca;Contributivo;579;;579;0;579;0;0;0;0;0
diciembre 2021;Boyacá;Saboyá;Subsidiado;9229;;0;0;9229;0;0;0;0;9229
diciembre 2021;Boyacá;Saboyá;Sisben I;0;;0;0;6;0;0;6;0;0
diciembre 2021;Boyacá;Saboyá;Sisben II;0;;0;0;6;0;0;0;6;0
diciembre 2021;Boyacá;Saboyá;Poblacion;0;0;0;0;13990,930812494;13990,930812494;0;0;0;0
diciembre 2021;Boyacá;Saboyá;PPNA;0;;0;0;919;0;919;0;0;0
diciembre 2021;Boyacá;Saboyá;Excepción;75;;0;75;75;0;0;0;0;0
diciembre 2021;Boyacá;Saboyá;Contributivo;736;;736;0;736;0;0;0;0;0
diciembre 2021;Boyacá;Tunja;Subsidiado;56698;;0;0;56698;0;0;0;0;56698
diciembre 2021;Boyacá;Tunja;Sisben I;0;;0;0;5169;0;0;5169;0;0
diciembre 2021;Boyacá;Tunja;Sisben II;0;;0;0;51;0;0;0;51;0
diciembre 2021;Boyacá;Tunja;Poblacion;0;0;0;0;181138,100023159;181138,100023159;0;0;0;0
diciembre 2021;Boyacá;Tunja;PPNA;0;;0;0;12126;0;12126;0;0;0
diciembre 2021;Boyacá;Tunja;Excepción;12200;;0;12200;12200;0;0;0;0;0
diciembre 2021;Boyacá;Tunja;Contributivo;140595;;140595;0;140595;0;0;0;0;0
diciembre 2021;Boyacá;Iza;Subsidiado;1068;;0;0;1068;0;0;0;0;1068
diciembre 2021;Boyacá;Iza;Sisben I;0;;0;0;10;0;0;10;0;0
diciembre 2021;Boyacá;Iza;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Iza;Poblacion;0;0;0;0;2015,991071409;2015,991071409;0;0;0;0
diciembre 2021;Boyacá;Iza;PPNA;0;;0;0;173;0;173;0;0;0
diciembre 2021;Boyacá;Iza;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2021;Boyacá;Iza;Contributivo;449;;449;0;449;0;0;0;0;0
diciembre 2021;Boyacá;Villa De Leyva;Subsidiado;8023;;0;0;8023;0;0;0;0;8023
diciembre 2021;Boyacá;Villa De Leyva;Sisben I;0;;0;0;204;0;0;204;0;0
diciembre 2021;Boyacá;Villa De Leyva;Sisben II;0;;0;0;9;0;0;0;9;0
diciembre 2021;Boyacá;Villa De Leyva;Poblacion;0;0;0;0;17150,413406096;17150,413406096;0;0;0;0
diciembre 2021;Boyacá;Villa De Leyva;PPNA;0;;0;0;1636;0;1636;0;0;0
diciembre 2021;Boyacá;Villa De Leyva;Excepción;199;;0;199;199;0;0;0;0;0
diciembre 2021;Boyacá;Villa De Leyva;Contributivo;5932;;5932;0;5932;0;0;0;0;0
diciembre 2021;Boyacá;Tutazá;Subsidiado;1501;;0;0;1501;0;0;0;0;1501
diciembre 2021;Boyacá;Tutazá;Sisben I;0;;0;0;2;0;0;2;0;0
diciembre 2021;Boyacá;Tutazá;Sisben II;0;;0;0;5;0;0;0;5;0
diciembre 2021;Boyacá;Tutazá;Poblacion;0;0;0;0;2059,489742630;2059,489742630;0;0;0;0
diciembre 2021;Boyacá;Tutazá;PPNA;0;;0;0;213;0;213;0;0;0
diciembre 2021;Boyacá;Tutazá;Excepción;11;;0;11;11;0;0;0;0;0
diciembre 2021;Boyacá;Tutazá;Contributivo;98;;98;0;98;0;0;0;0;0
diciembre 2021;Boyacá;Boavita;Subsidiado;3761;;0;0;3761;0;0;0;0;3761
diciembre 2021;Boyacá;Boavita;Sisben I;0;;0;0;10;0;0;10;0;0
diciembre 2021;Boyacá;Boavita;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Boavita;Poblacion;0;0;0;0;4846,475214009;4846,475214009;0;0;0;0
diciembre 2021;Boyacá;Boavita;PPNA;0;;0;0;464;0;464;0;0;0
diciembre 2021;Boyacá;Boavita;Excepción;136;;0;136;136;0;0;0;0;0
diciembre 2021;Boyacá;Boavita;Contributivo;515;;515;0;515;0;0;0;0;0
diciembre 2021;Boyacá;Togüí;Subsidiado;3805;;0;0;3805;0;0;0;0;3805
diciembre 2021;Boyacá;Togüí;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Togüí;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Togüí;Poblacion;0;0;0;0;4379,479192781;4379,479192781;0;0;0;0
diciembre 2021;Boyacá;Togüí;PPNA;0;;0;0;402;0;402;0;0;0
diciembre 2021;Boyacá;Togüí;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2021;Boyacá;Togüí;Contributivo;243;;243;0;243;0;0;0;0;0
diciembre 2021;Boyacá;Arcabuco;Subsidiado;3731;;0;0;3731;0;0;0;0;3731
diciembre 2021;Boyacá;Arcabuco;Sisben I;0;;0;0;10;0;0;10;0;0
diciembre 2021;Boyacá;Arcabuco;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;Arcabuco;Poblacion;0;0;0;0;6040,468524875;6040,468524875;0;0;0;0
diciembre 2021;Boyacá;Arcabuco;PPNA;0;;0;0;725;0;725;0;0;0
diciembre 2021;Boyacá;Arcabuco;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2021;Boyacá;Arcabuco;Contributivo;664;;664;0;664;0;0;0;0;0
diciembre 2021;Boyacá;Tununguá;Subsidiado;1264;;0;0;1264;0;0;0;0;1264
diciembre 2021;Boyacá;Tununguá;Sisben I;0;;0;0;2;0;0;2;0;0
diciembre 2021;Boyacá;Tununguá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Tununguá;Poblacion;0;0;0;0;1592,490502326;1592,490502326;0;0;0;0
diciembre 2021;Boyacá;Tununguá;PPNA;0;;0;0;81;0;81;0;0;0
diciembre 2021;Boyacá;Tununguá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2021;Boyacá;Tununguá;Contributivo;78;;78;0;78;0;0;0;0;0
diciembre 2021;Boyacá;Ramiriquí;Subsidiado;7136;;0;0;7136;0;0;0;0;7136
diciembre 2021;Boyacá;Ramiriquí;Sisben I;0;;0;0;18;0;0;18;0;0
diciembre 2021;Boyacá;Ramiriquí;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Ramiriquí;Poblacion;0;0;0;0;10179,448118636;10179,448118636;0;0;0;0
diciembre 2021;Boyacá;Ramiriquí;PPNA;0;;0;0;753;0;753;0;0;0
diciembre 2021;Boyacá;Ramiriquí;Excepción;165;;0;165;165;0;0;0;0;0
diciembre 2021;Boyacá;Ramiriquí;Contributivo;1594;;1594;0;1594;0;0;0;0;0
diciembre 2021;Boyacá;Cubará;Subsidiado;7918;;0;0;7918;0;0;0;0;7918
diciembre 2021;Boyacá;Cubará;Sisben I;0;;0;0;63;0;0;63;0;0
diciembre 2021;Boyacá;Cubará;Sisben II;0;;0;0;32;0;0;0;32;0
diciembre 2021;Boyacá;Cubará;Poblacion;0;0;0;0;10862,445212750;10862,445212750;0;0;0;0
diciembre 2021;Boyacá;Cubará;PPNA;0;;0;0;437;0;437;0;0;0
diciembre 2021;Boyacá;Cubará;Excepción;138;;0;138;138;0;0;0;0;0
diciembre 2021;Boyacá;Cubará;Contributivo;900;;900;0;900;0;0;0;0;0
diciembre 2021;Boyacá;Samacá;Subsidiado;10361;;0;0;10361;0;0;0;0;10361
diciembre 2021;Boyacá;Samacá;Sisben I;0;;0;0;129;0;0;129;0;0
diciembre 2021;Boyacá;Samacá;Sisben II;0;;0;0;8;0;0;0;8;0
diciembre 2021;Boyacá;Samacá;Poblacion;0;0;0;0;19014,905337656;19014,905337656;0;0;0;0
diciembre 2021;Boyacá;Samacá;PPNA;0;;0;0;1182;0;1182;0;0;0
diciembre 2021;Boyacá;Samacá;Excepción;112;;0;112;112;0;0;0;0;0
diciembre 2021;Boyacá;Samacá;Contributivo;10542;;10542;0;10542;0;0;0;0;0
diciembre 2021;Boyacá;Nuevo Colón;Subsidiado;4137;;0;0;4137;0;0;0;0;4137
diciembre 2021;Boyacá;Nuevo Colón;Sisben I;0;;0;0;3;0;0;3;0;0
diciembre 2021;Boyacá;Nuevo Colón;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Nuevo Colón;Poblacion;0;0;0;0;5270,474172216;5270,474172216;0;0;0;0
diciembre 2021;Boyacá;Nuevo Colón;PPNA;0;;0;0;458;0;458;0;0;0
diciembre 2021;Boyacá;Nuevo Colón;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2021;Boyacá;Nuevo Colón;Contributivo;325;;325;0;325;0;0;0;0;0
diciembre 2021;Boyacá;Santana;Subsidiado;6124;;0;0;6124;0;0;0;0;6124
diciembre 2021;Boyacá;Santana;Sisben I;0;;0;0;27;0;0;27;0;0
diciembre 2021;Boyacá;Santana;Sisben II;0;;0;0;17;0;0;0;17;0
diciembre 2021;Boyacá;Santana;Poblacion;0;0;0;0;7789,461470474;7789,461470474;0;0;0;0
diciembre 2021;Boyacá;Santana;PPNA;0;;0;0;1188;0;1188;0;0;0
diciembre 2021;Boyacá;Santana;Excepción;147;;0;147;147;0;0;0;0;0
diciembre 2021;Boyacá;Santana;Contributivo;995;;995;0;995;0;0;0;0;0
diciembre 2021;Boyacá;El Espino;Subsidiado;1848;;0;0;1848;0;0;0;0;1848
diciembre 2021;Boyacá;El Espino;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;El Espino;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;El Espino;Poblacion;0;0;0;0;3085,485375107;3085,485375107;0;0;0;0
diciembre 2021;Boyacá;El Espino;PPNA;0;;0;0;86;0;86;0;0;0
diciembre 2021;Boyacá;El Espino;Excepción;52;;0;52;52;0;0;0;0;0
diciembre 2021;Boyacá;El Espino;Contributivo;216;;216;0;216;0;0;0;0;0
diciembre 2021;Boyacá;La Uvita;Subsidiado;1730;;0;0;1730;0;0;0;0;1730
diciembre 2021;Boyacá;La Uvita;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;La Uvita;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;La Uvita;Poblacion;0;0;0;0;2757,985315407;2757,985315407;0;0;0;0
diciembre 2021;Boyacá;La Uvita;PPNA;0;;0;0;212;0;212;0;0;0
diciembre 2021;Boyacá;La Uvita;Excepción;64;;0;64;64;0;0;0;0;0
diciembre 2021;Boyacá;La Uvita;Contributivo;388;;388;0;388;0;0;0;0;0
diciembre 2021;Boyacá;Ráquira;Subsidiado;4413;;0;0;4413;0;0;0;0;4413
diciembre 2021;Boyacá;Ráquira;Sisben I;0;;0;0;11;0;0;11;0;0
diciembre 2021;Boyacá;Ráquira;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;Ráquira;Poblacion;0;0;0;0;8110,459912977;8110,459912977;0;0;0;0
diciembre 2021;Boyacá;Ráquira;PPNA;0;;0;0;517;0;517;0;0;0
diciembre 2021;Boyacá;Ráquira;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2021;Boyacá;Ráquira;Contributivo;933;;933;0;933;0;0;0;0;0
diciembre 2021;Boyacá;Aquitania;Subsidiado;13047;;0;0;13047;0;0;0;0;13047
diciembre 2021;Boyacá;Aquitania;Sisben I;0;;0;0;27;0;0;27;0;0
diciembre 2021;Boyacá;Aquitania;Sisben II;0;;0;0;71;0;0;0;71;0
diciembre 2021;Boyacá;Aquitania;Poblacion;0;0;0;0;15705,421993694;15705,421993694;0;0;0;0
diciembre 2021;Boyacá;Aquitania;PPNA;0;;0;0;2527;0;2527;0;0;0
diciembre 2021;Boyacá;Aquitania;Excepción;118;;0;118;118;0;0;0;0;0
diciembre 2021;Boyacá;Aquitania;Contributivo;841;;841;0;841;0;0;0;0;0
diciembre 2021;Boyacá;Chinavita;Subsidiado;2128;;0;0;2128;0;0;0;0;2128
diciembre 2021;Boyacá;Chinavita;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Chinavita;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Chinavita;Poblacion;0;0;0;0;3226,984505696;3226,984505696;0;0;0;0
diciembre 2021;Boyacá;Chinavita;PPNA;0;;0;0;183;0;183;0;0;0
diciembre 2021;Boyacá;Chinavita;Excepción;23;;0;23;23;0;0;0;0;0
diciembre 2021;Boyacá;Chinavita;Contributivo;250;;250;0;250;0;0;0;0;0
diciembre 2021;Boyacá;Monguí;Subsidiado;2376;;0;0;2376;0;0;0;0;2376
diciembre 2021;Boyacá;Monguí;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;Monguí;Sisben II;0;;0;0;16;0;0;0;16;0
diciembre 2021;Boyacá;Monguí;Poblacion;0;0;0;0;4335,977398465;4335,977398465;0;0;0;0
diciembre 2021;Boyacá;Monguí;PPNA;0;;0;0;281;0;281;0;0;0
diciembre 2021;Boyacá;Monguí;Excepción;37;;0;37;37;0;0;0;0;0
diciembre 2021;Boyacá;Monguí;Contributivo;820;;820;0;820;0;0;0;0;0
diciembre 2021;Boyacá;Santa María;Subsidiado;2034;;0;0;2034;0;0;0;0;2034
diciembre 2021;Boyacá;Santa María;Sisben I;0;;0;0;6;0;0;6;0;0
diciembre 2021;Boyacá;Santa María;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Santa María;Poblacion;0;0;0;0;3533,982880547;3533,982880547;0;0;0;0
diciembre 2021;Boyacá;Santa María;PPNA;0;;0;0;261;0;261;0;0;0
diciembre 2021;Boyacá;Santa María;Excepción;40;;0;40;40;0;0;0;0;0
diciembre 2021;Boyacá;Santa María;Contributivo;667;;667;0;667;0;0;0;0;0
diciembre 2021;Boyacá;Buenavista;Subsidiado;3704;;0;0;3704;0;0;0;0;3704
diciembre 2021;Boyacá;Buenavista;Sisben I;0;;0;0;8;0;0;8;0;0
diciembre 2021;Boyacá;Buenavista;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Buenavista;Poblacion;0;0;0;0;4440,977932843;4440,977932843;0;0;0;0
diciembre 2021;Boyacá;Buenavista;PPNA;0;;0;0;345;0;345;0;0;0
diciembre 2021;Boyacá;Buenavista;Excepción;33;;0;33;33;0;0;0;0;0
diciembre 2021;Boyacá;Buenavista;Contributivo;253;;253;0;253;0;0;0;0;0
diciembre 2021;Boyacá;Santa Sofía;Subsidiado;1987;;0;0;1987;0;0;0;0;1987
diciembre 2021;Boyacá;Santa Sofía;Sisben I;0;;0;0;8;0;0;8;0;0
diciembre 2021;Boyacá;Santa Sofía;Sisben II;0;;0;0;3;0;0;0;3;0
diciembre 2021;Boyacá;Santa Sofía;Poblacion;0;0;0;0;3244,984591643;3244,984591643;0;0;0;0
diciembre 2021;Boyacá;Santa Sofía;PPNA;0;;0;0;243;0;243;0;0;0
diciembre 2021;Boyacá;Santa Sofía;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2021;Boyacá;Santa Sofía;Contributivo;231;;231;0;231;0;0;0;0;0
diciembre 2021;Boyacá;Ciénega;Subsidiado;3432;;0;0;3432;0;0;0;0;3432
diciembre 2021;Boyacá;Ciénega;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;Ciénega;Sisben II;0;;0;0;5;0;0;0;5;0
diciembre 2021;Boyacá;Ciénega;Poblacion;0;0;0;0;4702,976079038;4702,976079038;0;0;0;0
diciembre 2021;Boyacá;Ciénega;PPNA;0;;0;0;409;0;409;0;0;0
diciembre 2021;Boyacá;Ciénega;Excepción;23;;0;23;23;0;0;0;0;0
diciembre 2021;Boyacá;Ciénega;Contributivo;309;;309;0;309;0;0;0;0;0
diciembre 2021;Boyacá;Zetaquira;Subsidiado;3526;;0;0;3526;0;0;0;0;3526
diciembre 2021;Boyacá;Zetaquira;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Zetaquira;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Zetaquira;Poblacion;0;0;0;0;4672,477501283;4672,477501283;0;0;0;0
diciembre 2021;Boyacá;Zetaquira;PPNA;0;;0;0;236;0;236;0;0;0
diciembre 2021;Boyacá;Zetaquira;Excepción;51;;0;51;51;0;0;0;0;0
diciembre 2021;Boyacá;Zetaquira;Contributivo;364;;364;0;364;0;0;0;0;0
diciembre 2021;Boyacá;Floresta;Subsidiado;2412;;0;0;2412;0;0;0;0;2412
diciembre 2021;Boyacá;Floresta;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Floresta;Sisben II;0;;0;0;5;0;0;0;5;0
diciembre 2021;Boyacá;Floresta;Poblacion;0;0;0;0;3263,984681337;3263,984681337;0;0;0;0
diciembre 2021;Boyacá;Floresta;PPNA;0;;0;0;187;0;187;0;0;0
diciembre 2021;Boyacá;Floresta;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2021;Boyacá;Floresta;Contributivo;421;;421;0;421;0;0;0;0;0
diciembre 2021;Boyacá;Cucaita;Subsidiado;2850;;0;0;2850;0;0;0;0;2850
diciembre 2021;Boyacá;Cucaita;Sisben I;0;;0;0;2;0;0;2;0;0
diciembre 2021;Boyacá;Cucaita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Cucaita;Poblacion;0;0;0;0;3825,981181344;3825,981181344;0;0;0;0
diciembre 2021;Boyacá;Cucaita;PPNA;0;;0;0;290;0;290;0;0;0
diciembre 2021;Boyacá;Cucaita;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2021;Boyacá;Cucaita;Contributivo;356;;356;0;356;0;0;0;0;0
diciembre 2021;Boyacá;Sativasur;Subsidiado;626;;0;0;626;0;0;0;0;626
diciembre 2021;Boyacá;Sativasur;Sisben I;0;;0;0;9;0;0;9;0;0
diciembre 2021;Boyacá;Sativasur;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Sativasur;Poblacion;0;0;0;0;1116,494514093;1116,494514093;0;0;0;0
diciembre 2021;Boyacá;Sativasur;PPNA;0;;0;0;62;0;62;0;0;0
diciembre 2021;Boyacá;Sativasur;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2021;Boyacá;Sativasur;Contributivo;233;;233;0;233;0;0;0;0;0
